season,round,race_name,circuitId,date,driverId,constructorId,grid,positionOrder,positionText,points,laps,status,fastestLapRank,scored_point,finished,grid_to_pos,qualifyingPos,q1_time_sec,q2_time_sec,q3_time_sec,best_quali_sec,quali_gap_pct,raceGrid,gridPenalty,gridPenaltyPlaces,pole_time_sec,circuit_name,locality,country,lat,lon,prevSeasonConstructorPos,prevSeasonConstructorPts,avg_air_temp_c,max_precip_mm,avg_wind_kph,rain_flag,totalPitStops,sc_laps_count,vsc_laps_count,pitted_under_sc,startingCompound,median_lap_sec,rollingAvgPos5,constructor_quality_quintile,era_pre2014,tyre_data_available
2004,2,Malaysian Grand Prix,sepang,2004-03-21,fisichella,sauber,12,11,11,0.0,55,+1 Lap,14.0,0,1,1.0,12.0,95.061,,,95.061,2.1348604336334627,12.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,6.0,19.0,25.98,0.2,7.23,0,,,,,,,12.4,3.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,panis,toyota,14,12,12,0.0,55,+1 Lap,11.0,0,1,2.0,14.0,95.617,,,95.617,2.7322345660442147,14.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,8.0,16.0,25.98,0.2,7.23,0,,,,,,,14.4,4.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,pantano,jordan,18,13,13,0.0,54,+2 Laps,18.0,0,1,5.0,18.0,99.902,,,99.902,7.336098158454567,18.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,9.0,13.0,25.98,0.2,7.23,0,,,,,,,14.0,5.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,bruni,minardi,16,14,14,0.0,53,+3 Laps,19.0,0,1,2.0,16.0,98.577,,,98.577,5.912499731396523,16.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,10.0,0.0,25.98,0.2,7.23,0,,,,,,,17.0,5.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,sato,bar,20,15,15,0.0,52,+4 Laps,8.0,0,1,5.0,20.0,,,,,,20.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,5.0,26.0,25.98,0.2,7.23,0,,,,,,,7.5,,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,baumgartner,minardi,17,16,16,0.0,52,+4 Laps,20.0,0,1,1.0,17.0,99.272,,,99.272,6.65921739690998,17.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,10.0,0.0,25.98,0.2,7.23,0,,,,,,,15.333333333333334,5.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,raikkonen,mclaren,5,17,R,0.0,40,Transmission,5.0,0,1,-12.0,5.0,94.164,,,94.164,1.171111158862844,5.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,3.0,142.0,25.98,0.2,7.23,0,,,,,,,6.0,2.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,heidfeld,jordan,15,18,R,0.0,34,Transmission,17.0,0,1,-3.0,15.0,96.569,,,96.569,3.7550766057115896,15.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,9.0,13.0,25.98,0.2,7.23,0,,,,,,,9.6,4.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,ralf_schumacher,williams,7,19,R,0.0,27,Engine,7.0,0,0,-12.0,7.0,94.235,,,94.235,1.2473945462750085,7.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2.0,144.0,25.98,0.2,7.23,0,,,,,,,11.0,2.0,1,0
2004,2,Malaysian Grand Prix,sepang,2004-03-21,webber,jaguar,2,20,R,0.0,23,Spun off,15.0,0,1,-18.0,2.0,93.715,,,93.715,0.688699314523933,2.0,0.0,0.0,93.074,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,7.0,18.0,25.98,0.2,7.23,0,,,,,,,12.0,1.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,michael_schumacher,ferrari,1,1,1,10.0,57,Finished,1.0,1,1,0.0,1.0,90.139,,,90.139,0.0,1.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,1.0,158.0,26.83,0.0,31.42,0,,,,,,,2.4,1.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,barrichello,ferrari,2,2,2,8.0,57,Finished,4.0,1,1,0.0,2.0,90.53,,,90.53,0.433774503821881,2.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,1.0,158.0,26.83,0.0,31.42,0,,,,,,,6.0,1.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,button,bar,6,3,3,6.0,57,Finished,5.0,1,1,3.0,6.0,90.856,,,90.856,0.795438156624767,6.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,5.0,26.0,26.83,0.0,31.42,0,,,,,,,9.2,2.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,trulli,renault,7,4,4,5.0,57,Finished,8.0,1,1,3.0,7.0,90.971,,,90.971,0.9230188930429758,7.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,4.0,88.0,26.83,0.0,31.42,0,,,,,,,8.2,2.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,sato,bar,5,5,5,4.0,57,Finished,7.0,1,1,0.0,5.0,90.827,,,90.827,0.7632656230932254,5.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,5.0,26.0,26.83,0.0,31.42,0,,,,,,,10.0,2.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,alonso,renault,16,6,6,3.0,57,Finished,2.0,1,1,10.0,17.0,94.13,,,94.13,4.427606252565482,16.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,4.0,88.0,26.83,0.0,31.42,0,,,,,,,10.2,5.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,ralf_schumacher,williams,4,7,7,2.0,57,Finished,3.0,1,1,-3.0,4.0,90.633,,,90.633,0.5480424677442615,4.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,2.0,144.0,26.83,0.0,31.42,0,,,,,,,11.6,1.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,webber,jaguar,14,8,8,1.0,56,+1 Lap,10.0,1,1,6.0,14.0,92.625,,,92.625,2.757962702049062,14.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0,18.0,26.83,0.0,31.42,0,,,,,,,14.8,4.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,panis,toyota,8,9,9,0.0,56,+1 Lap,13.0,0,1,-1.0,8.0,91.686,,,91.686,1.7162382542517791,8.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,8.0,16.0,26.83,0.0,31.42,0,,,,,,,13.4,3.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,matta,toyota,9,10,10,0.0,56,+1 Lap,11.0,0,1,-1.0,9.0,91.717,,,91.717,1.7506295831992844,9.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,8.0,16.0,26.83,0.0,31.42,0,,,,,,,11.0,3.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,fisichella,sauber,11,11,11,0.0,56,+1 Lap,12.0,0,1,0.0,11.0,91.731,,,91.731,1.7661611511110606,11.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,6.0,19.0,26.83,0.0,31.42,0,,,,,,,11.0,3.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,massa,sauber,13,12,12,0.0,56,+1 Lap,15.0,0,1,1.0,13.0,92.536,,,92.536,2.659226306038458,13.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,6.0,19.0,26.83,0.0,31.42,0,,,,,,,11.5,4.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,montoya,williams,3,13,13,0.0,56,+1 Lap,6.0,0,1,-10.0,3.0,90.581,,,90.581,0.4903537869290842,3.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,2.0,144.0,26.83,0.0,31.42,0,,,,,,,7.0,1.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,klien,jaguar,12,14,14,0.0,56,+1 Lap,14.0,0,1,-2.0,12.0,92.332,,,92.332,2.4329091736096453,12.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0,18.0,26.83,0.0,31.42,0,,,,,,,10.5,4.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,heidfeld,jordan,18,15,15,0.0,56,+1 Lap,16.0,0,1,3.0,15.0,93.506,,,93.506,3.735342082783262,18.0,1.0,3.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,9.0,13.0,26.83,0.0,31.42,0,,,,,,,11.4,4.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,pantano,jordan,15,16,16,0.0,55,+2 Laps,18.0,0,1,-1.0,16.0,94.105,,,94.105,4.399871309865867,15.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,9.0,13.0,26.83,0.0,31.42,0,,,,,,,13.5,5.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,bruni,minardi,17,17,17,0.0,52,+5 Laps,20.0,0,1,0.0,18.0,94.584,,,94.584,4.931272811990379,17.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,10.0,0.0,26.83,0.0,31.42,0,,,,,,,15.5,5.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,coulthard,mclaren,10,18,R,0.0,50,Pneumatics,9.0,0,1,-8.0,10.0,91.719,,,91.719,1.752848378615248,10.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,3.0,142.0,26.83,0.0,31.42,0,,,,,,,9.0,3.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,baumgartner,minardi,20,19,R,0.0,44,Engine,19.0,0,0,1.0,19.0,95.787,,,95.787,6.265878254695538,20.0,1.0,1.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,10.0,0.0,26.83,0.0,31.42,0,,,,,,,15.5,5.0,1,0
2004,3,Bahrain Grand Prix,bahrain,2004-04-04,raikkonen,mclaren,19,20,R,0.0,7,Engine,17.0,0,0,-1.0,20.0,,,,,,19.0,0.0,0.0,90.139,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,3.0,142.0,26.83,0.0,31.42,0,,,,,,,9.0,,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,michael_schumacher,ferrari,2,1,1,10.0,62,Finished,1.0,1,1,1.0,2.0,80.011,,,80.011,0.3234988025528765,2.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,1.0,158.0,15.73,0.1,14.78,0,,,,,,,2.4,1.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,button,bar,1,2,2,8.0,62,Finished,2.0,1,1,-1.0,1.0,79.753,,,79.753,0.0,1.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,5.0,26.0,15.73,0.1,14.78,0,,,,,,,6.4,1.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,montoya,williams,3,3,3,6.0,62,Finished,6.0,1,1,0.0,3.0,80.212,,,80.212,0.5755269394254802,3.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,2.0,144.0,15.73,0.1,14.78,0,,,,,,,9.2,1.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,alonso,renault,6,4,4,5.0,62,Finished,3.0,1,1,2.0,6.0,80.895,,,80.895,1.4319210562612013,6.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,4.0,88.0,15.73,0.1,14.78,0,,,,,,,9.8,2.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,trulli,renault,9,5,5,4.0,62,Finished,4.0,1,1,4.0,9.0,81.03399999999999,,,81.03399999999999,1.6062091708148805,9.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,4.0,88.0,15.73,0.1,14.78,0,,,,,,,5.0,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,barrichello,ferrari,4,6,6,3.0,62,Finished,7.0,1,1,-2.0,4.0,80.451,,,80.451,0.8752021867515872,4.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,1.0,158.0,15.73,0.1,14.78,0,,,,,,,5.8,2.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,ralf_schumacher,williams,5,7,7,2.0,62,Finished,5.0,1,1,-2.0,5.0,80.538,,,80.538,0.9842889922636096,5.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,2.0,144.0,15.73,0.1,14.78,0,,,,,,,12.2,2.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,raikkonen,mclaren,20,8,8,1.0,61,+1 Lap,9.0,1,1,12.0,20.0,,,,,,20.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,3.0,142.0,15.73,0.1,14.78,0,,,,,,,12.2,,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,fisichella,sauber,18,9,9,0.0,61,+1 Lap,10.0,0,1,9.0,19.0,,,,,,18.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,6.0,19.0,15.73,0.1,14.78,0,,,,,,,11.2,,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,massa,sauber,12,10,10,0.0,61,+1 Lap,12.0,0,1,2.0,12.0,81.532,,,81.532,2.2306370920216123,12.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,6.0,19.0,15.73,0.1,14.78,0,,,,,,,11.666666666666666,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,panis,toyota,13,11,11,0.0,61,+1 Lap,11.0,0,1,2.0,13.0,81.55799999999999,,,81.55799999999999,2.2632377465424405,13.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,8.0,16.0,15.73,0.1,14.78,0,,,,,,,12.2,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,coulthard,mclaren,11,12,12,0.0,61,+1 Lap,14.0,0,1,-1.0,11.0,81.09100000000001,,,81.09100000000001,1.677679836495189,11.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,3.0,142.0,15.73,0.1,14.78,0,,,,,,,9.8,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,webber,jaguar,8,13,13,0.0,61,+1 Lap,13.0,0,1,-5.0,8.0,80.92099999999999,,,80.92099999999999,1.4645217107820296,8.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,7.0,18.0,15.73,0.1,14.78,0,,,,,,,15.0,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,klien,jaguar,14,14,14,0.0,60,+2 Laps,17.0,0,1,0.0,14.0,81.949,,,81.949,2.753501435682668,14.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,7.0,18.0,15.73,0.1,14.78,0,,,,,,,11.666666666666666,4.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,baumgartner,minardi,19,15,15,0.0,58,+4 Laps,19.0,0,1,4.0,18.0,106.299,,,106.299,33.285268265770576,19.0,1.0,1.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,10.0,0.0,15.73,0.1,14.78,0,,,,,,,16.2,5.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,sato,bar,7,16,16,0.0,56,Engine,8.0,0,0,-9.0,7.0,80.913,,,80.913,1.4544907401602405,7.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,5.0,26.0,15.73,0.1,14.78,0,,,,,,,8.75,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,heidfeld,jordan,16,17,R,0.0,48,Driveshaft,16.0,0,1,-1.0,16.0,83.488,,,83.488,4.683209409050443,16.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,9.0,13.0,15.73,0.1,14.78,0,,,,,,,12.6,5.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,matta,toyota,10,18,R,0.0,32,Accident,15.0,0,0,-8.0,10.0,81.087,,,81.087,1.6726643511842856,10.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,8.0,16.0,15.73,0.1,14.78,0,,,,,,,9.4,3.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,bruni,minardi,17,19,R,0.0,22,Brakes,20.0,0,0,-2.0,17.0,86.899,,,86.899,8.960164507918199,17.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,10.0,0.0,15.73,0.1,14.78,0,,,,,,,16.0,5.0,1,0
2004,4,San Marino Grand Prix,imola,2004-04-25,pantano,jordan,15,20,R,0.0,6,Hydraulics,18.0,0,0,-5.0,15.0,83.352,,,83.352,4.5126829084799365,15.0,0.0,0.0,79.753,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,9.0,13.0,15.73,0.1,14.78,0,,,,,,,14.333333333333334,5.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,michael_schumacher,ferrari,1,1,1,10.0,66,Finished,1.0,1,1,0.0,1.0,75.022,,,75.022,0.0,1.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,1.0,158.0,15.87,0.0,14.67,0,,,,,,,2.4,1.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,barrichello,ferrari,5,2,2,8.0,66,Finished,5.0,1,1,3.0,5.0,76.27199999999999,,,76.27199999999999,1.6661779211431125,5.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,1.0,158.0,15.87,0.0,14.67,0,,,,,,,3.0,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,trulli,renault,4,3,3,6.0,66,Finished,6.0,1,1,1.0,4.0,76.144,,,76.144,1.4955613020180745,4.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,4.0,88.0,15.87,0.0,14.67,0,,,,,,,5.2,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,alonso,renault,8,4,4,5.0,66,Finished,3.0,1,1,4.0,8.0,76.422,,,76.422,1.866119271680296,8.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,4.0,88.0,15.87,0.0,14.67,0,,,,,,,7.6,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,sato,bar,3,5,5,4.0,66,Finished,4.0,1,1,-2.0,3.0,75.809,,,75.809,1.049025619151705,3.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,5.0,26.0,15.87,0.0,14.67,0,,,,,,,10.2,2.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,ralf_schumacher,williams,6,6,6,3.0,66,Finished,8.0,1,1,0.0,6.0,76.293,,,76.293,1.6941697102183368,6.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,2.0,144.0,15.87,0.0,14.67,0,,,,,,,9.8,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,fisichella,sauber,12,7,7,2.0,66,Finished,13.0,1,1,5.0,12.0,77.444,,,77.444,3.228386340006927,12.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,6.0,19.0,15.87,0.0,14.67,0,,,,,,,11.6,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,button,bar,14,8,8,1.0,65,+1 Lap,2.0,1,1,6.0,14.0,77.575,,,77.575,3.403001786142727,14.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,5.0,26.0,15.87,0.0,14.67,0,,,,,,,3.6,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,massa,sauber,17,9,9,0.0,65,+1 Lap,10.0,0,1,8.0,17.0,77.866,,,77.866,3.790888006184844,17.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,6.0,19.0,15.87,0.0,14.67,0,,,,,,,11.25,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,coulthard,mclaren,10,10,10,0.0,65,+1 Lap,16.0,0,1,0.0,10.0,76.636,,,76.636,2.1513689317799978,10.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,3.0,142.0,15.87,0.0,14.67,0,,,,,,,9.4,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,raikkonen,mclaren,13,11,11,0.0,65,+1 Lap,11.0,0,1,2.0,13.0,77.445,,,77.445,3.229719282343829,13.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,3.0,142.0,15.87,0.0,14.67,0,,,,,,,13.4,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,webber,jaguar,9,12,12,0.0,65,+1 Lap,9.0,0,1,-3.0,9.0,76.514,,,76.514,1.9887499666764288,9.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,7.0,18.0,15.87,0.0,14.67,0,,,,,,,14.0,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,matta,toyota,11,13,13,0.0,65,+1 Lap,14.0,0,1,-2.0,11.0,77.038,,,77.038,2.6872117512196305,11.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,8.0,16.0,15.87,0.0,14.67,0,,,,,,,11.2,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,pantano,jordan,19,14,R,0.0,51,Steering,18.0,0,1,5.0,19.0,80.607,,,80.607,7.444482951667503,19.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,9.0,13.0,15.87,0.0,14.67,0,,,,,,,15.75,5.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,montoya,williams,2,15,R,0.0,46,Brakes,7.0,0,0,-13.0,2.0,75.639,,,75.639,0.8224254218762366,2.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,2.0,144.0,15.87,0.0,14.67,0,,,,,,,8.6,2.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,klien,jaguar,16,16,R,0.0,43,Throttle,15.0,0,1,0.0,16.0,77.812,,,77.812,3.7189091199914586,16.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,7.0,18.0,15.87,0.0,14.67,0,,,,,,,12.25,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,panis,toyota,7,17,R,0.0,33,Hydraulics,17.0,0,0,-10.0,7.0,76.313,,,76.313,1.7208285569566215,7.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,8.0,16.0,15.87,0.0,14.67,0,,,,,,,11.0,3.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,heidfeld,jordan,15,18,R,0.0,33,Hydraulics,12.0,0,0,-3.0,15.0,77.80199999999999,,,77.80199999999999,3.705579696622306,15.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,9.0,13.0,15.87,0.0,14.67,0,,,,,,,15.0,4.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,bruni,minardi,18,19,R,0.0,31,Spun off,19.0,0,1,-1.0,18.0,79.81700000000001,,,79.81700000000001,6.391458505505053,18.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,10.0,0.0,15.87,0.0,14.67,0,,,,,,,16.75,5.0,1,0
2004,5,Spanish Grand Prix,catalunya,2004-05-09,baumgartner,minardi,20,20,R,0.0,17,Spun off,20.0,0,1,0.0,20.0,81.47,,,81.47,8.594812188424719,20.0,0.0,0.0,75.022,Circuit de Barcelona-Catalunya,Barcelona,Spain,41.57,2.26111,10.0,0.0,15.87,0.0,14.67,0,,,,,,,16.0,5.0,1,0
2004,6,Monaco Grand Prix,monaco,2004-05-23,trulli,renault,1,1,1,10.0,77,Finished,2.0,1,1,0.0,1.0,73.985,,,73.985,0.0,1.0,0.0,0.0,73.985,Circuit de Monaco,Monte Carlo,Monaco,43.7347,7.42056,4.0,88.0,17.98,0.9,4.9,1,,,,,,,4.8,1.0,1,0
2004,6,Monaco Grand Prix,monaco,2004-05-23,button,bar,2,2,2,8.0,77,Finished,3.0,1,1,0.0,3.0,74.396,,,74.396,0.5555180104075168,2.0,0.0,0.0,73.985,Circuit de Monaco,Monte Carlo,Monaco,43.7347,7.42056,5.0,26.0,17.98,0.9,4.9,1,,,,,,,4.4,1.0,1,0
2004,6,Monaco Grand Prix,monaco,2004-05-23,barrichello,ferrari,6,3,3,6.0,77,Finished,6.0,1,1,3.0,7.0,74.716,,,74.716,0.9880381158342836,6.0,0.0,0.0,73.985,Circuit de Monaco,Monte Carlo,Monaco,43.7347,7.42056,1.0,158.0,17.98,0.9,4.9,1,,,,,,,3.2,2.0,1,0
2004,6,Monaco Grand Prix,monaco,2004-05-23,montoya,williams,9,4,4,5.0,76,+1 Lap,5.0,1,1,5.0,10.0,75.039,,,75.039,1.4246130972494453,9.0,0.0,0.0,73.985,Circuit de Monaco,Monte Carlo,Monaco,43.7347,7.42056,2.0,144.0,17.98,0.9,4.9,1,,,,,,,7.6,2.0,1,0
2004,6,Monaco Grand Prix,monaco,2004-05-23,massa,sauber,16,5,5,4.0,76,+1 Lap,10.0,1,1,11.0,16.0,76.248,,,76.248,3.0587281205649868,16.0,0.0,0.0,73.985,Circuit de Monaco,Monte Carlo,Monaco,43.7347,7.42056,6.0,19.0,17.98,0.9,4.9,1,,,,,,,10.8,4.0,1,0
2004,6,Monaco Grand Prix,monaco,2004-05-23,matta,toyota,15,6,6,3.0,76,+1 Lap,8.0,1,1,9.0,15.0,76.169,,,76.169,2.951949719537741,15.0,0.0,0.0,73.985,Circuit de Monaco,Monte Carlo,Monaco,43.7347,7.42056,8.0,16.0,17.98,0.9,4.9,1,,,,,,,12.4,4.0,1,0
